weight,age,height,size
61,39,165.1,XL
58,30,167.64,XL
58,30,175.26,S
69,28,170.18,XXXL
54,26,154.94,S
50,44,157.48,XXS
52,29,157.48,XXS
58,31,157.48,XL
56,31,152.4,L
72,28,172.72,XXXL
63,48,172.72,XXXL
55,25,157.48,M
53,30,167.64,XXS
63,54,154.94,XL
70,37,167.64,XXXL
58,38,165.1,M
74,31,162.56,XL
55,20,160.02,S
74,25,167.64,XL
54,41,157.48,M
64,49,170.18,L
52,45,157.48,XXS
56,27,162.56,S
65,31,170.18,XL
54,37,154.94,M
74,32,175.26,XXXL
52,29,157.48,S
49,42,160.02,XXS
68,23,170.18,XL
56,45,162.56,L
77,37,170.18,XXXL
61,24,167.64,XL
68,33,165.1,XL
83,25,167.64,XXXL
56,30,162.56,M
86,34,160.02,XXXL
61,33,162.56,L
63,21,165.1,XL
58,29,160.02,L
54,49,160.02,L
53,33,167.64,M
58,31,165.1,S
64,29,170.18,L
49,32,152.4,XXS
63,23,170.18,XL
58,31,170.18,M
68,24,180.34,M
56,34,162.56,S
70,28,170.18,XL
54,27,160.02,XXS
62,27,162.56,M
52,33,157.48,S
95,32,160.02,XXXL
47,38,162.56,XXS
61,29,170.18,S
58,36,157.48,M
61,29,157.48,M
56,32,165.1,L
57,23,160.02,XXS
53,55,162.56,S
63,34,175.26,L
65,27,167.64,XL
58,38,165.1,M
74,34,167.64,XXXL
63,26,167.64,M
58,35,160.02,L
61,26,167.64,M
54,41,157.48,S
61,32,162.56,L
62,36,162.56,XL
57,,162.56,S
58,29,167.64,L
72,29,170.18,XXXL
58,34,167.64,M
48,40,154.94,XXS
61,30,165.1,M
108,48,177.8,XXXL
66,32,157.48,L
68,29,165.1,XL
56,28,160.02,S
63,34,170.18,L
86,31,165.1,XXXL
63,28,170.18,L
73,43,170.18,XXXL
70,34,170.18,XL
54,33,160.02,M
54,35,154.94,M
55,31,162.56,M
57,41,157.48,M
61,48,170.18,M
51,30,149.86,S
65,47,175.26,XL
78,35,162.56,XXXL
54,39,154.94,M
58,29,154.94,M
47,25,149.86,S
61,38,157.48,XXXL
81,34,177.8,XXXL
52,29,167.64,S
106,31,162.56,XXXL
56,48,162.56,XL
79,34,167.64,XL
58,28,167.64,L
58,47,167.64,M
61,51,160.02,XL
61,41,172.72,L
60,33,167.64,XL
99,29,177.8,XXXL
65,34,167.64,L
52,28,154.94,M
77,25,177.8,XXXL
52,28,162.56,XXS
81,40,175.26,XXXL
95,36,167.64,XXXL
61,25,170.18,M
65,30,175.26,M
102,35,185.42,XXXL
57,37,165.1,M
68,31,157.48,XL
52,35,152.4,L
65,43,175.26,XL
54,35,165.1,S
43,45,167.64,XXS
63,27,165.1,M
56,34,167.64,S
77,33,157.48,XXXL
49,28,154.94,XXS
58,47,157.48,L
52,43,162.56,S
66,42,175.26,XL
56,40,165.1,L
65,33,167.64,XL
49,35,157.48,XXS
62,33,167.64,L
54,50,157.48,S
49,91,160.02,S
54,43,160.02,S
61,28,160.02,S
61,36,165.1,XL
52,43,157.48,M
58,23,167.64,M
64,36,165.1,XL
61,30,160.02,S
97,57,165.1,XXXL
63,37,167.64,XL
52,28,165.1,M
72,33,175.26,XL
68,33,182.88,L
72,37,177.8,XXXL
52,54,157.48,S
56,27,170.18,M
71,40,160.02,XXXL
60,28,170.18,XL
90,38,180.34,XXXL
68,30,170.18,L
77,38,162.56,XXXL
61,33,172.72,M
56,23,157.48,S
72,28,175.26,XL
56,28,157.48,S
70,49,162.56,S
68,31,152.4,XL
77,29,170.18,XXXL
55,34,167.64,L
63,35,175.26,L
54,33,157.48,XXS
72,32,165.1,XXXL
49,31,154.94,XXS
58,34,160.02,M
60,29,162.56,M
61,27,162.56,L
56,29,170.18,M
77,33,170.18,XXXL
54,44,170.18,S
61,30,160.02,M
54,46,162.56,XXS
47,37,162.56,XXS
54,32,157.48,S
52,32,154.94,S
43,33,152.4,XXS
74,36,177.8,XXXL
68,40,170.18,XL
61,29,167.64,XL
61,28,167.64,L
53,35,160.02,XXS
70,26,165.1,XL
68,25,175.26,XL
61,70,165.1,XXXL
65,29,175.26,L
61,34,170.18,M
47,117,152.4,XXS
50,57,154.94,XL
56,34,162.56,L
58,31,170.18,XL
54,24,,XXS
55,48,165.1,M
54,27,170.18,S
68,24,157.48,XL
56,32,167.64,M
63,50,162.56,XL
68,28,167.64,L
62,31,165.1,L
52,47,165.1,XXS
54,30,165.1,S
68,25,172.72,XL
72,29,170.18,XL
67,48,165.1,XXXL
56,38,160.02,L
77,28,167.64,XXXL
58,28,167.64,M
77,,180.34,L
48,46,154.94,S
68,27,165.1,L
77,35,167.64,XXXL
56,31,172.72,XXS
61,39,170.18,M
53,33,175.26,S
55,26,170.18,S
68,31,167.64,XL
58,27,170.18,M
79,28,167.64,XL
74,29,177.8,XXXL
70,31,165.1,XL
54,47,167.64,S
67,47,154.94,XL
63,38,157.48,L
46,24,165.1,XXS
55,32,154.94,M
83,33,180.34,XXXL
45,25,157.48,S
77,41,175.26,XXXL
56,49,162.56,M
63,33,165.1,L
54,36,165.1,S
56,29,152.4,S
61,25,170.18,M
77,35,175.26,XXXL
61,29,167.64,M
54,27,172.72,S
45,27,152.4,XXS
54,22,165.1,S
55,29,157.48,S
61,29,170.18,M
65,36,167.64,L
77,31,160.02,L
51,25,162.56,S
56,38,165.1,M
113,36,165.1,XXXL
99,29,177.8,XXXL
58,46,160.02,M
65,34,172.72,M
54,28,157.48,M
86,36,177.8,XXXL
74,40,172.72,XXXL
52,31,162.56,XXS
56,43,170.18,S
62,37,172.72,L
53,33,167.64,XXS
58,40,170.18,M
61,31,167.64,L
61,29,165.1,M
74,32,170.18,XL
82,53,167.64,XXXL
70,40,170.18,XL
77,28,172.72,XXXL
61,28,170.18,M
63,29,172.72,XL
60,26,165.1,M
86,43,170.18,XXXL
52,39,154.94,XXS
58,31,162.56,S
48,28,154.94,XXS
70,37,165.1,XL
52,30,160.02,XL
61,51,167.64,L
68,31,177.8,L
50,35,160.02,M
51,38,157.48,S
53,36,157.48,M
51,49,162.56,XL
55,28,167.64,M
72,35,165.1,XXXL
58,34,165.1,L
49,37,160.02,XXS
65,29,172.72,L
61,34,165.1,M
74,30,175.26,XXXL
61,17,162.56,L
58,28,167.64,M
56,31,172.72,S
56,17,152.4,M
63,47,165.1,XXXL
53,29,157.48,L
61,28,162.56,M
58,30,167.64,M
56,25,162.56,M
50,31,162.56,S
62,29,175.26,M
72,31,165.1,L
54,29,165.1,M
58,28,167.64,L
65,39,162.56,XL
56,33,170.18,S
53,44,165.1,XXS
87,26,160.02,XXXL
65,27,172.72,M
68,46,162.56,XL
72,40,165.1,XXXL
71,33,160.02,XXXL
58,26,170.18,M
53,31,165.1,S
62,30,162.56,M
56,32,157.48,L
51,56,160.02,S
70,43,165.1,XXXL
63,38,170.18,M
54,27,157.48,XXS
58,32,162.56,M
77,41,170.18,L
58,40,152.4,L
52,35,167.64,XXS
52,31,162.56,M
54,30,157.48,S
68,29,165.1,XL
58,30,167.64,L
58,28,165.1,S
58,30,160.02,S
74,27,162.56,XXXL
68,33,175.26,L
51,47,154.94,XXS
69,34,160.02,XXXL
49,30,167.64,S
56,31,165.1,M
65,27,162.56,XL
63,36,162.56,XL
52,30,165.1,S
58,39,160.02,L
71,31,154.94,XL
61,45,167.64,XXXL
54,23,162.56,S
58,24,167.64,S
62,36,162.56,XL
74,30,180.34,XXXL
61,41,167.64,XL
61,,157.48,XXXL
49,30,157.48,XXS
61,35,165.1,M
58,33,165.1,L
63,45,142.24,L
72,44,172.72,XXXL
51,28,167.64,XXS
51,50,160.02,S
68,26,175.26,L
57,41,165.1,M
54,29,154.94,S
56,32,162.56,L
56,27,170.18,XXS
74,40,167.64,XXXL
58,28,170.18,XL
54,41,162.56,XXS
58,54,165.1,L
70,38,162.56,XXXL
49,28,157.48,XXS
72,41,170.18,XL
63,30,162.56,L
63,44,170.18,M
68,37,160.02,XXXL
61,33,167.64,L
49,31,160.02,S
63,31,170.18,L
65,26,170.18,XL
59,34,157.48,XL
49,38,165.1,XXS
47,26,167.64,S
63,32,165.1,XL
56,33,165.1,S
68,34,167.64,XXXL
49,24,165.1,S
63,32,167.64,M
88,42,162.56,XXXL
63,50,160.02,XXXL
70,44,170.18,XL
54,35,167.64,M
53,43,167.64,S
47,28,157.48,XXS
72,43,165.1,XXXL
52,28,160.02,S
65,34,170.18,M
92,38,149.86,XXXL
70,29,170.18,L
72,35,177.8,XXXL
58,33,170.18,M
49,32,157.48,XXS
45,28,170.18,S
68,59,172.72,XL
77,41,154.94,XXXL
65,26,167.64,S
56,33,165.1,M
52,32,154.94,S
58,29,175.26,M
65,39,170.18,XXXL
77,26,167.64,XXXL
55,30,167.64,S
58,30,162.56,M
81,31,182.88,XXXL
56,35,165.1,S
56,36,165.1,XL
77,39,170.18,XXXL
54,29,154.94,XXS
61,45,165.1,M
60,32,162.56,L
54,20,147.32,L
52,29,157.48,S
57,36,172.72,S
61,28,162.56,M
71,39,175.26,XXXL
61,32,175.26,S
57,24,177.8,S
58,29,165.1,M
47,22,154.94,XXS
49,31,162.56,XXS
71,33,177.8,XL
72,37,172.72,XXXL
54,32,162.56,M
56,37,162.56,M
70,21,177.8,L
58,44,167.64,L
47,29,162.56,S
52,26,157.48,S
63,31,170.18,L
68,28,165.1,XL
70,25,170.18,L
58,47,165.1,L
70,38,167.64,XL
58,29,157.48,M
58,54,170.18,M
50,29,162.56,XXS
58,32,157.48,M
58,26,172.72,S
58,35,172.72,S
79,34,157.48,S
78,45,160.02,XXXL
56,25,172.72,S
61,30,172.72,L
58,26,160.02,XL
77,43,182.88,XXXL
50,45,162.56,S
81,39,175.26,XXXL
75,38,160.02,XXXL
70,33,167.64,XL
61,32,162.56,L
66,38,170.18,XL
64,34,160.02,XL
52,33,162.56,M
56,28,160.02,M
57,24,162.56,M
61,30,165.1,M
70,40,172.72,XL
56,33,162.56,XL
53,24,167.64,XXS
63,38,170.18,L
49,40,160.02,S
61,32,160.02,M
56,33,167.64,M
58,26,157.48,M
47,33,154.94,S
45,32,157.48,XXS
48,53,160.02,M
47,29,165.1,S
54,30,165.1,S
49,29,154.94,S
56,29,177.8,XXS
61,46,165.1,L
57,28,157.48,L
63,29,172.72,XL
63,29,172.72,XL
65,37,175.26,L
65,51,160.02,XXXL
58,22,167.64,M
72,31,162.56,XL
95,40,177.8,XXXL
63,30,162.56,XXXL
63,32,172.72,XL
58,33,162.56,XL
66,32,175.26,L
65,46,157.48,XL
56,29,167.64,M
54,41,162.56,M
65,27,170.18,L
65,54,180.34,XL
54,30,167.64,XXS
58,32,165.1,L
57,30,167.64,M
61,50,162.56,M
83,28,162.56,S
58,25,167.64,M
97,57,165.1,XXXL
68,38,170.18,XXXL
58,31,167.64,M
65,29,170.18,L
74,31,172.72,XL
53,25,170.18,S
61,32,162.56,M
81,33,167.64,XXXL
43,32,149.86,XXS
52,28,170.18,S
58,38,162.56,L
58,30,167.64,M
81,26,167.64,XXXL
58,34,160.02,M
52,31,160.02,XXS
74,32,165.1,XXXL
68,26,162.56,XXXL
61,43,165.1,L
92,32,177.8,XXXL
63,29,180.34,L
72,29,160.02,XXXL
61,30,157.48,M
79,33,160.02,XXXL
58,36,170.18,M
56,32,162.56,M
70,34,172.72,XL
72,29,162.56,M
72,43,162.56,XL
72,31,154.94,XXXL
61,39,165.1,XL
79,32,175.26,XXXL
72,32,172.72,XL
58,28,162.56,M
63,36,165.1,XXXL
52,38,162.56,S
65,33,162.56,L
68,27,160.02,L
54,36,157.48,S
81,29,175.26,XXXL
71,39,175.26,XXXL
61,22,162.56,L
69,36,160.02,XL
77,34,157.48,XXXL
69,35,170.18,XXXL
65,23,172.72,XL
49,91,160.02,M
49,48,162.56,S
65,33,172.72,L
74,29,165.1,XL
58,35,162.56,M
58,26,167.64,M
68,35,167.64,XL
52,31,162.56,S
55,46,165.1,L
61,45,162.56,L
81,57,167.64,XXXL
90,32,160.02,XXXL
65,31,175.26,M
70,35,157.48,L
53,28,154.94,M
48,43,157.48,L
49,31,162.56,XXS
49,29,157.48,S
54,38,160.02,M
49,28,172.72,S
56,38,162.56,L
63,35,162.56,L
58,40,162.56,M
68,24,172.72,L
81,34,170.18,XXXL
56,39,167.64,L
52,20,165.1,S
72,33,167.64,XL
54,25,160.02,S
58,35,160.02,S
50,18,154.94,M
50,41,162.56,XXS
69,34,160.02,XXXL
57,31,167.64,S
63,25,172.72,M
53,36,162.56,S
65,39,165.1,XXXL
56,24,167.64,M
62,68,175.26,XL
61,49,170.18,L
58,30,165.1,L
58,24,170.18,S
54,36,170.18,M
55,30,170.18,M
47,43,157.48,S
88,26,160.02,XXXL
61,50,165.1,XL
47,41,162.56,S
70,22,180.34,L
49,30,154.94,S
58,32,172.72,XXS
58,36,162.56,M
51,25,162.56,XXS
49,38,162.56,M
60,33,162.56,XL
63,30,172.72,L
58,29,157.48,XL
56,27,157.48,M
58,35,175.26,S
58,29,172.72,S
61,36,152.4,XL
63,29,167.64,M
63,40,170.18,XL
49,24,167.64,S
63,25,170.18,M
68,35,172.72,L
61,25,160.02,M
52,38,160.02,M
80,34,160.02,XXXL
77,31,167.64,XL
68,31,167.64,XL
58,47,152.4,M
72,29,172.72,XXXL
52,32,167.64,S
56,32,167.64,S
72,30,172.72,XXXL
52,27,157.48,S
70,41,165.1,XXXL
51,32,157.48,M
83,34,162.56,XXXL
70,58,172.72,XXXL
58,30,172.72,M
65,31,162.56,XL
79,34,162.56,XXXL
72,35,165.1,XXXL
86,29,167.64,XXXL
63,27,160.02,XL
55,45,175.26,M
58,25,170.18,M
54,46,157.48,S
64,29,170.18,L
56,28,154.94,S
56,25,167.64,S
51,28,160.02,XXS
78,33,177.8,XXXL
52,54,157.48,M
56,34,160.02,XXS
56,38,172.72,M
90,47,162.56,XXXL
56,39,175.26,S
48,29,157.48,XXS
68,29,162.56,XXXL
55,41,157.48,L
56,24,165.1,S
61,31,167.64,M
74,30,162.56,XL
58,36,167.64,L
54,29,165.1,S
72,24,165.1,XL
58,19,162.56,M
70,28,177.8,L
72,34,157.48,XXXL
68,32,172.72,M
54,31,162.56,S
47,28,165.1,XXS
68,35,177.8,XL
54,39,172.72,S
56,32,162.56,M
58,57,167.64,M
74,46,172.72,XXXL
65,45,162.56,XL
68,30,162.56,L
54,32,167.64,M
54,36,157.48,S
90,36,165.1,XXXL
53,32,157.48,S
52,26,162.56,S
62,42,162.56,M
52,27,162.56,S
54,38,160.02,M
49,37,157.48,M
58,30,167.64,M
71,43,177.8,L
65,35,165.1,L
54,38,160.02,M
65,35,172.72,S
55,39,165.1,M
54,35,157.48,XXS
62,41,154.94,XL
52,50,162.56,S
58,26,170.18,L
61,25,165.1,S
58,42,165.1,S
51,35,154.94,XXS
49,34,170.18,XXS
68,45,157.48,XXXL
70,37,170.18,XXXL
55,38,160.02,M
51,54,157.48,S
52,26,149.86,S
61,45,172.72,XL
59,35,160.02,L
65,28,157.48,XL
58,37,162.56,M
68,32,177.8,XL
68,47,167.64,XXXL
62,49,160.02,XXXL
65,36,175.26,XL
61,44,165.1,XL
48,41,154.94,XXS
54,30,160.02,XXS
58,25,160.02,S
65,33,170.18,M
72,29,175.26,XXXL
58,27,162.56,S
61,27,170.18,M
65,25,167.64,XL
70,33,172.72,XL
56,27,152.4,M
65,29,170.18,L
65,40,160.02,M
47,42,154.94,S
56,58,167.64,L
61,29,165.1,L
48,29,157.48,XXS
61,24,167.64,S
58,31,152.4,S
83,42,162.56,XXXL
70,34,177.8,XL
56,32,167.64,M
61,28,162.56,XXXL
68,29,160.02,XXXL
72,29,167.64,XXXL
64,28,175.26,L
50,27,160.02,M
79,64,162.56,XXXL
72,35,165.1,XXXL
61,34,167.64,L
54,41,162.56,L
58,30,167.64,S
52,38,170.18,S
60,39,170.18,S
61,33,160.02,XL
58,38,157.48,M
79,39,170.18,XXXL
61,34,172.72,M
54,38,165.1,S
56,48,160.02,XL
58,29,154.94,M
49,27,162.56,XXS
54,46,160.02,M
56,36,160.02,L
61,30,157.48,M
65,43,175.26,L
72,33,172.72,XL
72,41,162.56,XXXL
62,40,157.48,L
79,40,160.02,XXXL
53,31,162.56,XXS
61,25,170.18,M
54,30,162.56,S
72,28,175.26,XXXL
53,54,157.48,S
63,40,157.48,L
56,31,160.02,M
54,28,172.72,M
58,23,167.64,M
61,48,172.72,XL
47,24,167.64,XXS
72,28,160.02,XXXL
63,33,170.18,L
63,29,162.56,L
56,49,167.64,M
52,26,157.48,M
53,30,157.48,S
63,51,175.26,L
55,39,157.48,S
65,41,154.94,XXXL
58,27,157.48,XL
70,25,175.26,XL
70,39,165.1,XXXL
53,33,162.56,M
63,27,170.18,L
58,35,167.64,M
63,27,165.1,M
63,30,172.72,L
56,28,162.56,M
83,21,177.8,XXXL
65,41,177.8,L
56,29,160.02,S
61,26,172.72,M
68,30,165.1,XL
56,28,170.18,S
63,36,165.1,XL
58,33,165.1,M
55,26,170.18,S
52,66,162.56,M
54,31,160.02,S
59,29,154.94,L
55,26,170.18,S
68,29,167.64,XL
49,29,157.48,XXS
70,32,172.72,XL
72,40,167.64,XL
50,52,160.02,M
65,34,165.1,XXXL
58,29,165.1,L
69,28,165.1,XXXL
74,33,180.34,XL
52,30,165.1,XXS
53,35,165.1,XXS
70,37,170.18,L
52,33,157.48,S
61,30,162.56,M
61,31,162.56,L
57,20,172.72,S
56,26,170.18,S
63,27,175.26,L
52,25,162.56,XXS
77,39,162.56,XXXL
58,25,167.64,M
62,47,167.64,L
54,29,167.64,S
51,30,160.02,XXS
54,29,154.94,M
62,50,172.72,XL
53,31,162.56,S
54,31,165.1,XXS
72,29,157.48,XXXL
65,38,162.56,XXXL
58,38,167.64,M
60,35,170.18,XL
56,25,165.1,S
79,36,170.18,XXXL
65,28,170.18,L
63,39,167.64,M
63,28,162.56,L
61,29,172.72,L
56,31,162.56,M
52,39,167.64,S
65,51,170.18,XL
58,58,170.18,M
67,44,177.8,XL
56,21,167.64,XXS
52,24,167.64,S
65,33,167.64,M
68,41,177.8,XXXL
72,29,172.72,XL
52,45,162.56,S
61,29,167.64,S
54,33,160.02,M
58,26,165.1,XL
77,46,172.72,XXXL
68,56,175.26,XL
58,41,157.48,M
77,34,172.72,XXXL
90,22,162.56,XXXL
54,33,160.02,S
58,41,162.56,M
66,30,170.18,XL
48,20,160.02,S
47,32,154.94,XXS
62,30,170.18,M
52,33,162.56,XXS
72,29,170.18,XL
97,35,167.64,XXXL
74,33,167.64,XXXL
61,52,160.02,L
65,25,165.1,XXXL
65,32,162.56,M
61,30,165.1,XXXL
63,32,172.72,M
56,29,162.56,S
49,31,157.48,S
74,24,180.34,XL
63,22,162.56,L
61,37,172.72,XL
80,34,167.64,XXXL
58,37,162.56,XXXL
61,47,162.56,L
58,36,160.02,S
56,36,170.18,S
63,33,175.26,M
54,38,160.02,S
77,22,177.8,XL
63,26,175.26,L
49,49,147.32,S
59,33,167.64,M
53,32,162.56,S
65,41,170.18,XL
72,30,167.64,XXXL
57,38,172.72,XXS
54,34,160.02,M
74,52,154.94,XXXL
61,50,165.1,XL
55,44,167.64,M
54,35,167.64,L
50,52,162.56,M
68,34,167.64,XXXL
79,29,170.18,XXXL
79,41,177.8,XXXL
54,35,165.1,L
58,43,157.48,L
54,31,162.56,S
63,26,165.1,XL
65,30,162.56,L
53,60,157.48,L
61,32,162.56,M
63,37,162.56,XL
61,21,170.18,L
65,36,165.1,L
46,33,157.48,XXS
52,22,167.64,XXS
76,33,170.18,XL
62,34,157.48,XL
72,26,180.34,XL
55,38,170.18,S
58,33,157.48,L
50,25,162.56,S
63,,170.18,XL
97,29,180.34,XXXL
61,22,165.1,M
65,29,167.64,M
65,41,177.8,M
56,35,157.48,L
52,33,162.56,XXS
58,35,165.1,L
70,43,162.56,XXXL
45,31,157.48,S
62,30,170.18,L
63,32,160.02,L
54,30,162.56,S
53,31,165.1,S
52,28,157.48,M
68,25,170.18,XL
63,44,157.48,XXXL
56,38,165.1,S
61,28,,L
56,36,160.02,L
72,33,170.18,XL
86,31,182.88,XXXL
48,28,160.02,XXS
53,29,167.64,XXS
54,36,167.64,XXS
58,27,170.18,M
51,41,170.18,M
58,29,162.56,M
58,31,170.18,L
74,39,167.64,XXXL
63,20,160.02,M
53,40,154.94,M
61,57,165.1,XL
56,27,170.18,S
61,39,165.1,M
49,28,154.94,XXS
74,29,177.8,XXXL
77,30,177.8,XL
70,50,162.56,XL
48,47,157.48,XXXL
72,31,162.56,XXXL
70,32,172.72,XL
72,53,160.02,XXXL
43,41,147.32,S
86,36,175.26,XL
58,29,162.56,S
50,22,,S
58,29,152.4,M
81,38,165.1,XXXL
67,34,167.64,XXXL
47,41,157.48,S
63,26,165.1,L
53,37,162.56,M
56,27,167.64,S
63,20,160.02,M
52,29,157.48,S
77,31,165.1,XXXL
65,27,175.26,XL
63,26,167.64,XL
77,23,175.26,XXXL
74,35,157.48,XXXL
58,29,167.64,M
47,29,154.94,XXS
56,32,157.48,L
47,25,157.48,S
63,26,170.18,M
81,47,185.42,XXXL
59,33,162.56,XL
72,31,180.34,L
58,27,165.1,M
61,31,160.02,M
65,50,162.56,XL
62,31,165.1,M
64,32,165.1,L
63,37,157.48,L
58,30,170.18,XXS
62,31,170.18,L
61,21,160.02,L
95,27,167.64,XXXL
54,30,152.4,S
81,47,172.72,XXXL
52,28,157.48,XXS
49,35,157.48,S
70,29,172.72,M
63,39,170.18,L
122,44,167.64,XXXL
58,33,167.64,XXS
54,37,157.48,M
61,20,175.26,M
58,28,175.26,M
72,28,182.88,L
70,35,165.1,XXXL
75,40,167.64,XXXL
63,48,165.1,XL
81,30,177.8,XL
70,32,160.02,XXXL
61,36,157.48,XL
58,27,165.1,S
57,26,162.56,S
58,44,167.64,M
55,38,157.48,XXS
68,23,167.64,S
64,37,172.72,L
52,39,162.56,XXS
58,28,172.72,S
63,25,167.64,XL
58,28,165.1,S
58,30,165.1,M
58,46,157.48,M
52,36,152.4,XXS
49,34,165.1,S
52,29,157.48,S
58,45,165.1,L
58,18,165.1,S
65,29,172.72,XL
54,31,157.48,S
70,43,167.64,XL
53,29,152.4,L
43,38,149.86,XXS
58,31,162.56,S
58,41,162.56,M
58,30,165.1,M
63,36,165.1,XL
63,26,175.26,M
58,63,170.18,XL
61,29,170.18,L
63,43,162.56,XXXL
81,34,167.64,XXXL
61,29,165.1,XXXL
45,29,157.48,XXS
51,37,175.26,XXS
72,33,175.26,XXXL
63,29,172.72,M
77,32,175.26,XL
51,31,167.64,S
90,28,170.18,XXXL
57,35,157.48,M
61,36,172.72,L
61,32,167.64,L
68,27,162.56,L
66,37,154.94,XL
58,71,162.56,M
58,29,167.64,M
72,34,165.1,XXXL
74,47,170.18,XXXL
53,33,160.02,M
49,26,160.02,XXS
49,36,162.56,S
70,45,165.1,XXXL
73,29,172.72,XL
54,30,167.64,XXS
58,25,167.64,M
56,34,157.48,M
72,51,160.02,XXXL
65,49,162.56,XL
65,30,160.02,XL
56,47,175.26,M
58,30,170.18,M
56,28,162.56,M
56,34,162.56,M
70,47,175.26,XL
61,35,175.26,M
68,34,175.26,M
68,29,157.48,XL
59,44,165.1,L
56,29,157.48,M
63,30,170.18,M
74,28,170.18,XXXL
54,27,157.48,M
63,41,170.18,L
31,37,175.26,XXXL
61,39,170.18,L
54,29,162.56,S
63,27,175.26,M
65,41,177.8,M
56,26,154.94,M
62,43,162.56,M
56,32,162.56,M
58,45,162.56,M
61,27,162.56,S
81,34,172.72,XXXL
55,43,165.1,M
63,28,167.64,L
61,24,165.1,M
65,36,165.1,L
70,53,170.18,XXXL
61,32,175.26,M
56,32,162.56,M
52,26,160.02,S
58,38,160.02,S
58,23,160.02,XXS
58,32,160.02,M
65,32,175.26,XL
97,32,172.72,XXXL
58,19,162.56,S
97,34,182.88,XXXL
72,39,162.56,XXXL
66,31,177.8,XL
52,33,167.64,M
62,26,167.64,M
47,28,154.94,XXS
65,31,162.56,XL
56,31,165.1,M
53,31,162.56,S
54,39,162.56,M
63,30,175.26,L
82,53,167.64,XXXL
61,27,165.1,M
58,33,167.64,M
54,22,165.1,S
50,70,157.48,M
63,37,157.48,S
67,33,175.26,L
68,30,167.64,XL
63,25,167.64,XL
54,26,160.02,S
56,30,160.02,S
68,32,182.88,L
50,28,154.94,M
54,37,157.48,M
81,34,172.72,XXXL
58,30,160.02,M
50,40,165.1,S
49,36,152.4,S
57,53,170.18,M
56,30,172.72,M
68,41,172.72,L
61,34,157.48,L
56,32,162.56,M
65,34,160.02,XL
55,56,162.56,XL
52,30,162.56,S
54,41,160.02,S
68,42,149.86,XXXL
59,38,162.56,L
51,41,152.4,S
53,35,160.02,M
68,42,170.18,XL
62,36,165.1,M
68,31,170.18,L
63,28,157.48,XXXL
72,34,167.64,XXXL
68,30,175.26,L
58,36,172.72,L
53,31,165.1,M
61,32,175.26,L
57,26,162.56,S
61,30,162.56,L
56,35,170.18,M
63,24,170.18,M
61,43,180.34,L
58,32,157.48,XL
67,47,165.1,L
56,31,160.02,L
62,21,170.18,M
49,33,152.4,M
52,28,167.64,S
52,27,157.48,S
56,56,165.1,M
57,40,165.1,M
68,59,167.64,XXXL
74,30,177.8,XL
65,45,162.56,XXXL
68,32,162.56,XXXL
56,33,170.18,S
72,29,160.02,XL
52,20,170.18,S
72,38,167.64,L
52,26,167.64,XXS
81,39,170.18,XXXL
54,28,165.1,S
74,43,172.72,XL
44,27,154.94,S
61,41,152.4,XL
56,29,162.56,S
50,36,160.02,S
63,53,162.56,XXXL
70,41,172.72,XXXL
65,22,175.26,L
63,28,162.56,M
70,40,170.18,XL
65,35,170.18,XXXL
59,32,165.1,L
63,29,154.94,XL
56,48,160.02,L
56,25,165.1,L
58,46,165.1,XL
56,41,170.18,L
53,32,170.18,S
63,41,162.56,XL
90,32,170.18,XXXL
54,25,172.72,S
70,48,170.18,XL
72,27,165.1,XXXL
58,32,170.18,M
52,26,154.94,XXS
65,37,175.26,L
53,28,160.02,XL
58,31,167.64,XXXL
58,25,165.1,M
52,32,162.56,XXS
65,33,167.64,XXXL
65,35,165.1,XL
61,30,170.18,S
73,32,177.8,XXXL
56,39,175.26,S
54,33,165.1,M
83,38,177.8,XXXL
61,39,165.1,XXXL
58,27,160.02,M
50,32,162.56,S
74,35,182.88,XXXL
61,27,177.8,L
49,29,157.48,XXS
50,40,152.4,XXS
52,45,157.48,L
68,29,167.64,XL
74,26,175.26,XL
77,32,180.34,XXXL
94,41,175.26,XXXL
58,39,167.64,S
61,23,157.48,XL
61,33,,L
58,25,165.1,M
58,62,162.56,L
61,27,165.1,S
68,34,172.72,XL
61,22,172.72,S
56,26,160.02,M
56,62,162.56,M
61,20,162.56,L
57,40,154.94,M
62,34,175.26,M
53,20,172.72,S
61,28,162.56,L
63,27,165.1,M
65,44,175.26,XL
58,22,170.18,S
72,51,165.1,XXXL
52,33,160.02,S
63,29,172.72,XXXL
65,28,160.02,M
58,27,152.4,L
61,40,172.72,L
54,38,162.56,S
68,26,172.72,L
61,43,177.8,M
63,19,172.72,XL
61,30,167.64,M
83,40,172.72,XXXL
53,21,162.56,M
55,50,162.56,M
63,34,162.56,L
53,26,162.56,S
81,31,162.56,XXXL
63,30,162.56,M
49,17,165.1,XXS
65,32,162.56,L
68,40,154.94,XL
45,28,152.4,M
58,33,172.72,M
58,39,170.18,L
61,45,167.64,L
56,30,165.1,S
68,26,162.56,XXXL
76,28,167.64,XXXL
56,40,165.1,M
58,30,167.64,M
61,40,157.48,M
67,34,167.64,L
55,32,157.48,S
61,46,172.72,M
72,28,160.02,XXXL
56,30,167.64,M
65,43,165.1,L
56,23,170.18,M
63,27,154.94,L
71,34,165.1,XXXL
62,27,162.56,XL
58,27,157.48,S
